,price,price_log,sqft_above,sqft_above_log,sqft_lot,sqft_lot_log,sqft_living15,sqft_living15_log,sqft_lot15,age,bedrooms,bathrooms,floors,water_1.0,base_1.0,reno_1.0,cond_2.0,cond_3.0,cond_4.0,cond_5.0,zip_A,zip_B,zip_C,zip_D,zip_E,zip_F,zip_G,zip_H,zip_I
14813,465000.0,13.049792684569493,1494,7.309212365692763,19271,9.86635665419792,1494,7.309212365692763,43583,72,2,2.0,2.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1043,470000.0,13.060487973686241,1230,7.114769448366463,8784,9.080687163749312,1780,7.484368643286131,7704,38,3,2.25,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1351,461000.0,13.041153321978786,1150,7.047517221357296,7923,8.977525200965243,1780,7.484368643286131,7420,38,3,2.25,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14776,670000.0,13.415032991367148,2040,7.620705086838262,7031,8.858084222199162,1670,7.4205789054108005,7031,3,4,2.25,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18668,570000.0,13.253391639810733,1210,7.098375638590786,7350,8.902455592206882,1610,7.383989457978509,7313,38,3,1.75,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17188,525000.0,13.17115354157376,1330,7.1929342212158,8136,9.004053937728395,1330,7.1929342212158,8136,38,3,1.75,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15158,619100.0,13.336022089507324,1870,7.533693709848633,7030,8.857941984804711,1820,7.506591780070841,7500,38,3,1.75,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8764,291000.0,12.581078546153629,1140,7.038783541388542,60960,11.017973190360529,2170,7.682482446534506,82764,48,3,1.5,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8597,533050.0,13.186370507378621,910,6.813444599510896,295772,12.597344166225357,2050,7.6255950721324535,48351,62,2,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9460,350000.0,12.765688433465597,2150,7.673223121121708,13515,9.511555458710548,2150,7.673223121121708,12508,75,4,1.75,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10243,235000.0,12.367340793126296,830,6.721425700790643,9000,9.104979856318357,1160,7.05617528410041,7680,76,2,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
411,517534.0,13.15683050244657,833,6.725033642166843,143947,11.877200455253512,1380,7.22983877815125,143947,9,2,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18254,230000.0,12.345834587905333,1250,7.1308988302963465,11331,9.335297611380566,2240,7.7142311448490855,16433,50,3,2.25,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4296,340000.0,12.736700896592344,1340,7.200424892944957,196020,12.18597197382317,2250,7.718685495198466,232230,28,3,1.75,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18304,579950.0,13.270697171910022,2140,7.668561108015897,213444,12.271129782163477,2810,7.940939762327791,213444,31,4,2.5,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6213,640000.0,13.369223455335854,3670,8.207946941048617,215186,12.279258049391467,2430,7.795646536334594,142005,36,4,2.5,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11362,495000.0,13.112313041550827,2577,7.854381210652365,156816,11.962828422508961,2090,7.644919344958857,156816,15,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12363,549900.0,13.217491722495906,2830,7.948031990637284,213879,12.273165713532755,2250,7.718685495198466,213008,28,4,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13023,413000.0,12.931202871943169,2280,7.731930721948486,139392,11.845045386852577,2280,7.731930721948486,117176,38,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7261,195000.0,12.180754837545884,1190,7.081708586105575,14777,9.600827196903634,2240,7.7142311448490855,8325,50,3,1.75,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14772,255000.0,12.449018824140563,1720,7.450079569807499,6200,8.732304571033183,1710,7.444248649496705,9520,1,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8122,287000.0,12.567237494741757,1820,7.506591780070841,8722,9.073603848402712,1480,7.299797366758161,12285,89,3,2.5,1.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
17805,184900.0,12.127570417375216,1230,7.114769448366463,5000,8.517193191416238,1230,7.114769448366463,5413,104,2,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3220,262000.0,12.476099782743233,520,6.253828811575473,12981,9.471242028892995,1340,7.200424892944957,12233,95,1,0.75,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15404,175000.0,12.072541252905651,740,6.606650186198215,3434,8.141481041457421,1160,7.05617528410041,6000,95,2,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19159,209000.0,12.250089530946948,1320,7.1853870155804165,3954,8.282483003730562,1270,7.146772179452637,5184,103,3,1.0,1.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4042,267000.0,12.495003937382387,1390,7.237059026124737,6005,8.700347734514084,1264,7.142036574706803,5550,10,3,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19370,240000.0,12.388394202324129,1553,7.347943823148687,6550,8.787220328629298,1010,6.917705609835305,10546,115,3,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2029,152900.0,11.937539391917154,900,6.802394763324311,4368,8.38206051742474,1290,7.162397497355718,5000,100,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
17863,299000.0,12.608198852372823,1620,7.3901814282264295,79993,11.28969440982767,1620,7.3901814282264295,15680,55,3,2.5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21137,915000.0,13.726679344257658,2910,7.975908360165538,4356,8.37930948405285,2840,7.951559331155252,4181,5,4,2.5,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19916,820000.0,13.617059619240436,3170,8.061486866871327,3862,8.258940462988459,2840,7.951559331155252,4181,7,4,2.5,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
466,465000.0,13.049792684569493,1480,7.299797366758161,6360,8.757783656334167,1480,7.299797366758161,6360,61,3,1.75,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6941,420000.0,12.948009990259552,1510,7.31986492980897,6360,8.757783656334167,1480,7.299797366758161,7260,61,3,1.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2030,210000.0,12.254862809699606,1190,7.081708586105575,7570,8.931948346431495,1190,7.081708586105575,7635,76,2,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19210,199900.0,12.205572520488492,720,6.579251212010101,7140,8.87346805533363,1140,7.038783541388542,7577,85,1,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15406,336750.0,12.72709609427261,1350,7.2078598714324755,7803,8.962263554116761,1720,7.450079569807499,7803,60,4,2.25,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3926,210000.0,12.254862809699606,1040,6.946975992135418,8600,9.0595174822416,1320,7.1853870155804165,8600,64,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8,229500.0,12.343658308482738,1050,6.956545443151569,7470,8.918650278126863,1780,7.484368643286131,8113,55,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15165,500000.0,13.122363377404328,1690,7.432483807917119,48096,10.780954292552702,2070,7.635303886259415,35160,42,3,1.75,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21478,915000.0,13.726679344257658,3120,8.045588280803528,62726,11.046531313714157,2630,7.874739125171811,46609,2,3,4.5,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15604,605000.0,13.312983737012978,2080,7.640123172695364,35160,10.467664351799113,2510,7.828038032125829,31331,39,4,1.75,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5992,599000.0,13.303016877097587,3410,8.134467570277563,15143,9.625293657956655,2350,7.762170607138205,25936,43,4,2.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1472,280000.0,12.542544882151386,2100,7.649692623711514,8075,8.996528148090857,2100,7.649692623711514,7464,37,4,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15345,287000.0,12.567237494741757,1550,7.346010209913293,7200,8.881836305004146,2000,7.600902459542082,7350,37,3,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10932,291000.0,12.581078546153629,1260,7.138866999945524,7616,8.938006576471201,1890,7.5443321080536885,7420,36,4,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9342,263500.0,12.481808646963554,1640,7.402451520818244,6375,8.760139370026627,2070,7.635303886259415,7210,38,4,1.75,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2395,280000.0,12.542544882151386,1180,7.07326971745971,7350,8.902455592206882,2030,7.615791072035833,7210,37,4,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10014,230000.0,12.345834587905333,2180,7.687080155783135,7220,8.884610231886873,2260,7.723120092266331,7344,35,6,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1476,235000.0,12.367340793126296,2180,7.687080155783135,7956,8.981681639973862,2214,7.7025561132685825,7684,35,6,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2933,315000.0,12.66032791780777,1150,7.047517221357296,12500,9.433483923290392,1680,7.426549072397305,13000,61,3,1.5,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15377,424900.0,12.959609126102903,2950,7.989560449333865,49658,10.81291478438888,1720,7.450079569807499,54672,55,4,2.75,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17906,360000.0,12.793859310432293,2140,7.668561108015897,49658,10.81291478438888,1720,7.450079569807499,99316,56,4,1.75,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2748,352000.0,12.771386454580234,992,6.899723107284872,25002,10.126711100650509,1860,7.528331766707247,25002,19,4,2.5,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11296,448000.0,13.012548511397123,1650,7.408530566894626,5000,8.517193191416238,2090,7.644919344958857,4637,9,4,2.5,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1312,530000.0,13.180632285528304,2950,7.989560449333865,4836,8.483843211734683,2120,7.659171367666058,4750,9,4,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17600,228500.0,12.339291489316397,990,6.897704943128636,7486,8.920789888464375,1170,7.064759027791802,7800,73,3,1.0,1.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9391,197200.0,12.191973721150672,990,6.897704943128636,8775,9.079662048334066,1300,7.170119543449628,8775,73,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17994,275000.0,12.524526376648708,1220,7.106606137727303,8775,9.079662048334066,1180,7.07326971745971,8775,73,3,1.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7361,650000.0,13.38472764187182,2840,7.951559331155252,9354,9.143559338285831,2540,7.8399193600125825,10200,25,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15856,640000.0,13.369223455335854,1040,6.946975992135418,6000,8.699514748210191,1330,7.1929342212158,4700,68,3,1.75,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17369,658500.0,13.397719800165472,1410,7.251344983372214,5101,8.537191877922927,1410,7.251344983372214,4224,88,2,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15679,645000.0,13.37700559577791,1550,7.346010209913293,6000,8.699514748210191,1780,7.484368643286131,4000,105,3,3.75,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1880,1130000.0,13.937728190688523,2000,7.600902459542082,4360,8.38022733634308,1600,7.3777589082278725,5160,1,6,3.75,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9231,412133.0,12.92910139177192,920,6.824373670043086,4400,8.389359819906353,1560,7.352441100243583,4600,67,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2662,670000.0,13.415032991367148,1460,7.286191714702382,5000,8.517193191416238,1720,7.450079569807499,4500,89,4,3.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18394,2630000.0,14.782494404153947,3950,8.281470857895167,7200,8.881836305004146,2930,7.982757702011113,7200,106,6,4.75,2.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19464,885000.0,13.693342923990066,1313,7.180069874302796,3600,8.1886891244442,1080,6.984716320118266,3600,111,2,2.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11224,595000.0,13.296316684527767,980,6.887552571664617,3600,8.1886891244442,1690,7.432483807917119,3600,108,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4485,716000.0,13.481435445942783,1420,7.258412150595307,3600,8.1886891244442,1250,7.1308988302963465,3600,111,3,2.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1902,1050000.0,13.864300722133706,1880,7.539027055823995,3600,8.1886891244442,1360,7.215239978730097,3600,110,4,3.0,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19450,1500000.0,14.22097566607244,2400,7.783224016336037,5400,8.594154232552366,1360,7.215239978730097,3600,7,5,3.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14459,782000.0,13.569610019527449,1320,7.1853870155804165,3600,8.1886891244442,2140,7.668561108015897,3600,109,2,1.5,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18881,850000.0,13.652991628466498,1430,7.265429723253953,3600,8.1886891244442,1950,7.575584651557793,3600,104,3,2.25,1.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12805,1310000.0,14.085537695177335,2980,7.9996785794994505,7200,8.881836305004146,1720,7.450079569807499,3600,104,6,3.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19261,1520000.0,14.234220892822458,2330,7.753623546559746,5328,8.580731212220226,1710,7.444248649496705,3600,108,4,4.25,1.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11626,800000.0,13.592367006650065,1230,7.114769448366463,3600,8.1886891244442,1300,7.170119543449628,3600,105,3,1.75,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14230,589000.0,13.286181462633724,820,6.709304340258298,3600,8.1886891244442,1620,7.3901814282264295,3600,111,3,1.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2386,340000.0,12.736700896592344,2230,7.709756864454165,6791,8.823353485113792,2420,7.791522819150732,6297,10,4,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4922,369000.0,12.818551923022664,2420,7.791522819150732,6495,8.7787879291047,2420,7.791522819150732,6200,10,4,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17318,376000.0,12.837344422372032,2420,7.791522819150732,5773,8.660947155060933,2420,7.791522819150732,6200,10,4,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13908,460000.0,13.038981768465277,1240,7.122866658599083,1840,7.517520850603031,1800,7.495541943884256,3431,7,3,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9429,550000.0,13.217673557208654,920,6.824373670043086,6500,8.779557455883728,1570,7.358830898342354,5750,67,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10998,522000.0,13.165422866864775,1230,7.114769448366463,4600,8.433811582477187,1230,7.114769448366463,4600,86,3,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16145,512500.0,13.1470559899947,1840,7.517520850603031,2875,7.963807953231451,1240,7.122866658599083,5750,18,3,2.5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3300,334000.0,12.718896271958837,670,6.507277712385012,5750,8.656955133791396,1170,7.064759027791802,5750,73,1,1.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4718,440000.0,12.994530005894443,1770,7.478734825567875,5750,8.656955133791396,970,6.877296071497429,5750,68,4,1.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14815,840000.0,13.641157170819497,2710,7.904703913873747,6250,8.740336742730447,2550,7.843848638152472,7596,30,3,3.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4651,390000.0,12.873902018105829,1650,7.408530566894626,6250,8.740336742730447,2060,7.630461261783627,6250,105,3,2.25,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19774,1050000.0,13.864300722133706,2960,7.992944547318106,5750,8.656955133791396,2550,7.843848638152472,5750,9,4,4.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8316,425000.0,12.959844447906553,1240,7.122866658599083,5750,8.656955133791396,1240,7.122866658599083,5750,67,3,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15542,439950.0,12.994416363073707,1770,7.478734825567875,2875,7.963807953231451,1770,7.478734825567875,3833,25,3,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19256,550000.0,13.217673557208654,1250,7.1308988302963465,5750,8.656955133791396,1370,7.222566018822171,5750,68,3,1.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7492,406500.0,12.915339207970002,870,6.76849321164863,5750,8.656955133791396,1100,7.003065458786462,5750,68,2,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11546,804000.0,13.597354548161103,2620,7.8709295967551425,5060,8.52912176228151,900,6.802394763324311,5060,10,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7568,505000.0,13.132313708257497,810,6.697034247666484,5060,8.52912176228151,900,6.802394763324311,5060,74,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
77,480000.0,13.081541382884074,1040,6.946975992135418,5060,8.52912176228151,890,6.7912214627261855,5060,74,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3672,475000.0,13.071070083016778,1150,7.047517221357296,5750,8.656955133791396,1500,7.313220387090301,5060,30,3,2.25,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21305,1350000.0,14.115615150414612,3040,8.019612794400267,12495,9.433083843269053,3240,8.083328608786376,10749,7,4,3.5,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9249,650000.0,13.38472764187182,2500,7.824046010856292,6005,8.700347734514084,2680,7.893572073504902,7200,14,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8525,898000.0,13.707925347284336,1490,7.306531398939505,9874,9.197660318818809,2280,7.731930721948486,9869,52,2,1.75,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3268,800000.0,13.592367006650065,4600,8.433811582477187,67369,11.117940250442434,4600,8.433811582477187,67369,25,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12456,850000.0,13.652991628466498,3870,8.261009786023827,65556,11.090660018183717,4290,8.364042011922063,67019,21,5,3.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5826,970000.0,13.785051350479566,4430,8.39615486303918,74358,11.21664654529293,3820,8.24800570160062,80875,25,4,2.75,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12307,795127.0,13.58625712930572,3360,8.11969625295725,91158,11.420349543671822,3540,8.17188200612782,90940,22,4,3.25,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6906,885000.0,13.693342923990066,4470,8.405143687607614,86225,11.364715437805042,3850,8.25582842728183,97049,24,4,2.25,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7399,425000.0,12.959844447906553,2540,7.8399193600125825,5612,8.632662441222351,2380,7.77485576666552,6303,16,3,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15531,375000.0,12.834681304952548,1800,7.495541943884256,35150,10.46737989723881,2460,7.807916628926408,36386,38,3,1.75,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13571,390000.0,12.873902018105829,1910,7.554858521040676,77574,11.258987598482609,2130,7.6638772587034705,37026,44,4,1.75,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1018,321500.0,12.68075282265981,1930,7.5652752818989315,6228,8.73681053295389,1930,7.5652752818989315,6168,15,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9137,345000.0,12.751299696013497,2450,7.803843303538772,6994,8.852807917623322,1940,7.570443252057374,6035,13,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12589,288000.0,12.570715759118084,1410,7.251344983372214,40500,10.60905725309463,1570,7.358830898342354,40500,54,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16153,375000.0,12.834681304952548,2400,7.783224016336037,6000,8.699514748210191,1780,7.484368643286131,8732,102,4,2.0,2.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
14100,219950.0,12.301155526776865,940,6.84587987526405,8997,9.104646467417119,1110,7.01211529430638,9126,60,2,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18441,245000.0,12.409013489526863,1550,7.346010209913293,9126,9.118882761487347,1450,7.27931883541462,9282,58,3,1.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5361,220000.0,12.301382825334498,1060,6.966024187106113,9126,9.118882761487347,1300,7.170119543449628,9126,59,3,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2659,225000.0,12.323855681186558,1740,7.461640392208575,10050,9.215327913487222,1300,7.170119543449628,10125,26,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14105,670000.0,13.415032991367148,2290,7.736307096548285,39000,10.571316925111784,2750,7.919356190660617,39900,36,5,2.25,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
861,565000.0,13.244581010128577,910,6.813444599510896,5212,8.558718938244736,1520,7.326465613840322,6300,64,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17406,416000.0,12.9384405392434,880,6.779921907472252,6650,8.8023721336499,1250,7.1308988302963465,6650,97,2,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3275,843500.0,13.64531518096816,3560,8.177515823846075,11448,9.345570321236286,3290,8.098642843759418,11506,18,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17793,330000.0,12.706847933442663,720,6.579251212010101,7250,8.88875674784872,1760,7.473069088032197,7250,72,2,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13303,451000.0,13.019222618484815,1260,7.138866999945524,7250,8.88875674784872,1880,7.539027055823995,7250,72,4,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18882,210000.0,12.254862809699606,1020,6.927557906278317,6000,8.699514748210191,2070,7.635303886259415,7200,115,3,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18945,480000.0,13.081541382884074,1140,7.038783541388542,12000,9.392661928770137,1880,7.539027055823995,6125,72,2,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3224,551000.0,13.219490088135052,1580,7.365180126021013,6000,8.699514748210191,1580,7.365180126021013,6000,68,3,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11766,460000.0,13.038981768465277,1210,7.098375638590786,7500,8.922658299524402,1250,7.1308988302963465,6000,64,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13988,130000.0,11.77528972943772,600,6.396929655216146,1500,7.313220387090301,1130,7.029972911706386,6000,115,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17921,590000.0,13.287877815881902,1380,7.22983877815125,6120,8.719317375506371,2020,7.61085279039525,6122,66,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4172,340000.0,12.736700896592344,1250,7.1308988302963465,4800,8.476371196895983,1404,7.247080584585756,4800,64,3,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19726,301500.0,12.616525295149378,830,6.721425700790643,1333,7.195187320178709,1120,7.02108396428914,4822,10,2,1.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
880,200000.0,12.206072645530174,920,6.824373670043086,4822,8.480944058741116,1120,7.02108396428914,4822,101,4,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15580,1120000.0,13.928839243271277,2340,7.757906208351747,6660,8.803874763534434,2460,7.807916628926408,9000,61,5,1.5,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2331,555000.0,13.226723392728571,1540,7.3395376954076745,23085,10.046938334941089,2270,7.727535110475448,18180,107,3,3.0,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13509,620000.0,13.337474757021274,1700,7.438383530044307,16800,9.72913416539135,2730,7.912056888179006,18400,92,5,1.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6878,543000.0,13.204864598916073,1710,7.444248649496705,8364,9.031692060548524,2430,7.795646536334594,9040,71,3,1.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17002,760369.0,13.54155912074854,2870,7.962067308753666,4712,8.457867725331422,2870,7.962067308753666,6768,1,5,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
685,802541.0,13.59553822302392,2990,8.003028666384733,6768,8.81996090128606,2870,7.962067308753666,6768,1,5,2.75,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5591,375000.0,12.834681304952548,2990,8.003028666384733,6145,8.723394022000136,2590,7.859413154693583,6512,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10239,395000.0,12.886641043883259,2820,7.944492163932159,6305,8.74909824839902,2610,7.867105500316739,6306,12,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6951,210500.0,12.257240932104573,1430,7.265429723253953,8600,9.0595174822416,1310,7.177782416195197,7859,30,2,1.75,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12683,1100000.0,13.9108207377686,1550,7.346010209913293,7597,8.935508711503221,2370,7.7706452341291765,8811,38,4,3.5,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18755,1030000.0,13.845069360205818,2430,7.795646536334594,10500,9.259130536145614,3440,8.143226750367445,12842,26,3,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
